Category,City,Country/Region,Manufacturer,Order Date,Order ID,Product Name,Region,Segment,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Westminster,United States,Xerox,2024-08-07,US-2024-156776,Xerox 1881,West,Consumer,2024-08-11,Standard Class,California,Paper,0,11.5432,2,24.56
Office Supplies,Dallas,United States,SAFCO,2024-08-07,US-2024-110821,Safco Industrial Shelving,Central,Consumer,2024-08-08,First Class,Texas,Storage,0.2,-25.109,2,118.16
Technology,Dallas,United States,Logitech,2024-08-07,US-2024-110821,Logitech K350 2.4Ghz Wireless Keyboard,Central,Consumer,2024-08-08,First Class,Texas,Accessories,0.2,-13.4379,3,119.448
Technology,Moorhead,United States,Memorex,2024-08-07,US-2024-158344,Memorex Micro Travel Drive 16 GB,Central,Consumer,2024-08-11,Standard Class,Minnesota,Accessories,0,19.8276,4,63.96
Technology,Jacksonville,United States,Logitech,2024-08-07,US-2024-163321,Logitech G700s Rechargeable Gaming Mouse,South,Consumer,2024-08-11,Second Class,North Carolina,Accessories,0.2,21.9978,1,79.992
Technology,Westminster,United States,Sony,2024-08-07,US-2024-156776,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,West,Consumer,2024-08-11,Standard Class,California,Accessories,0,7.8064,4,55.76
Technology,San Diego,United States,GE,2024-08-07,US-2024-155999,GE DSL Phone Line Filter,West,Consumer,2024-08-13,Standard Class,California,Phones,0.2,17.9955,5,159.96
Technology,Westminster,United States,Polycom,2024-08-07,US-2024-156776,Polycom VoiceStation 500 Conference phone,West,Consumer,2024-08-11,Standard Class,California,Phones,0.2,44.2425,3,707.88
Office Supplies,Toronto,Canada,Other,2024-08-08,CA-2024-129322,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,Consumer,2024-08-10,Second Class,Ontario,Appliances,0,33.04,2,113.92
Office Supplies,Toronto,Canada,Boston,2024-08-08,CA-2024-129322,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,Consumer,2024-08-10,Second Class,Ontario,Art,0,11.9,2,39.66
Office Supplies,Toronto,Canada,GBC,2024-08-08,CA-2024-129322,GBC DocuBind P50 Personal Binding Machine,East,Consumer,2024-08-10,Second Class,Ontario,Binders,0,210.49,7,447.86
Furniture,Columbus,United States,Tenex,2024-08-10,US-2024-143063,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Central,Consumer,2024-08-15,Standard Class,Indiana,Furnishings,0,25.473,2,121.3
Office Supplies,Columbus,United States,Staple envelope,2024-08-10,US-2024-143063,Staple envelope,Central,Consumer,2024-08-15,Standard Class,Indiana,Envelopes,0,35.04,6,70.08
Office Supplies,Richmond,United States,Xerox,2024-08-10,US-2024-145443,Xerox 1906,Central,Corporate,2024-08-15,Second Class,Indiana,Paper,0,83.284,5,177.2
Technology,Columbus,United States,Other,2024-08-10,US-2024-143063,Aastra 57i VoIP phone,Central,Consumer,2024-08-15,Standard Class,Indiana,Phones,0,378.1674,9,1454.49
Office Supplies,Bedford,United States,BIC,2024-08-11,US-2024-139311,BIC Brite Liner Grip Highlighters,Central,Corporate,2024-08-13,First Class,Texas,Art,0.2,2.87,7,9.184
Office Supplies,Lake Charles,United States,Other,2024-08-11,US-2024-160899,Satellite Sectional Post Binders,South,Home Office,2024-08-13,Second Class,Louisiana,Binders,0,219.6546,11,477.51
Office Supplies,Bedford,United States,Fellowes,2024-08-11,US-2024-139311,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Central,Corporate,2024-08-13,First Class,Texas,Binders,0.8,-22.512,8,12.864
Office Supplies,Bedford,United States,Wirebound,2024-08-11,US-2024-139311,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Central,Corporate,2024-08-13,First Class,Texas,Paper,0.2,10.0116,4,29.664
Office Supplies,New York City,United States,Xerox,2024-08-11,US-2024-100433,Xerox 226,East,Home Office,2024-08-16,Standard Class,New York,Paper,0,12.4416,4,25.92
Technology,Bedford,United States,Pyle,2024-08-11,US-2024-139311,Pyle PMP37LED,Central,Corporate,2024-08-13,First Class,Texas,Phones,0.2,13.4386,2,153.584
Furniture,Columbia,United States,Hon,2024-08-12,US-2024-118941,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,East,Corporate,2024-08-12,Same Day,Maryland,Chairs,0,373.779,5,1779.9
Furniture,Lake Forest,United States,DAX,2024-08-12,US-2024-158169,DAX Wood Document Frame,West,Consumer,2024-08-15,First Class,California,Furnishings,0,19.7712,4,54.92
Office Supplies,Lake Forest,United States,Avanti,2024-08-12,US-2024-158169,Avanti 4.4 Cu. Ft. Refrigerator,West,Consumer,2024-08-15,First Class,California,Appliances,0,152.0232,3,542.94
Office Supplies,Columbia,United States,Boston,2024-08-12,US-2024-118941,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,East,Corporate,2024-08-12,Same Day,Maryland,Art,0,59.373,5,219.9
Office Supplies,Columbia,United States,Newell,2024-08-12,US-2024-118941,Newell 312,East,Corporate,2024-08-12,Same Day,Maryland,Art,0,5.256,3,17.52
Office Supplies,Seattle,United States,Avery,2024-08-12,US-2024-152310,Avery Legal 4-Ring Binder,West,Consumer,2024-08-19,Standard Class,Washington,Binders,0.2,37.764,6,100.704
Office Supplies,Orlando,United States,Xerox,2024-08-12,US-2024-106537,Xerox 2000,South,Consumer,2024-08-17,Standard Class,Florida,Paper,0.2,7.2576,4,20.736
Office Supplies,Seattle,United States,Xerox,2024-08-12,US-2024-152310,Xerox 1937,West,Consumer,2024-08-19,Standard Class,Washington,Paper,0,92.2368,4,192.16
Office Supplies,Seattle,United States,Other,2024-08-12,US-2024-152310,Personal File Boxes with Fold-Down Carry Handle,West,Consumer,2024-08-19,Standard Class,Washington,Storage,0,11.685,3,46.74
Technology,Seattle,United States,Other,2024-08-12,US-2024-152310,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",West,Consumer,2024-08-19,Standard Class,Washington,Accessories,0,12.2465,5,174.95
Technology,Seattle,United States,Hewlett-Packard,2024-08-12,US-2024-152310,Hewlett Packard 310 Color Digital Copier,West,Consumer,2024-08-19,Standard Class,Washington,Copiers,0,89.997,1,299.99
Technology,Seattle,United States,Grandstream,2024-08-12,US-2024-152310,Grandstream GXP1160 VoIP phone,West,Consumer,2024-08-19,Standard Class,Washington,Phones,0.2,27.2952,8,242.624
Furniture,Memphis,United States,Hon,2024-08-13,US-2024-128363,Hon Olson Stacker Chairs,South,Consumer,2024-08-18,Standard Class,Tennessee,Chairs,0.2,47.6604,2,423.648
Furniture,Memphis,United States,Eldon,2024-08-13,US-2024-128363,Eldon Radial Chair Mat for Low to Medium Pile Carpets,South,Consumer,2024-08-18,Standard Class,Tennessee,Furnishings,0.2,0,1,31.984
Office Supplies,Memphis,United States,Belkin,2024-08-13,US-2024-128363,Belkin Premiere Surge Master II 8-outlet surge protector,South,Consumer,2024-08-18,Standard Class,Tennessee,Appliances,0.2,30.6054,7,272.048
Office Supplies,San Francisco,United States,Staple holder,2024-08-13,US-2024-103828,Staple holder,West,Consumer,2024-08-13,Same Day,California,Appliances,0,22.6233,7,83.79
Office Supplies,San Francisco,United States,Newell,2024-08-13,US-2024-103828,Newell 345,West,Consumer,2024-08-13,Same Day,California,Art,0,15.4752,3,59.52
Office Supplies,San Diego,United States,GBC,2024-08-13,US-2024-100580,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",West,Corporate,2024-08-20,Standard Class,California,Binders,0.2,11.7078,3,36.024
Office Supplies,Memphis,United States,GBC,2024-08-13,US-2024-128363,GBC DocuBind TL300 Electric Binding System,South,Consumer,2024-08-18,Standard Class,Tennessee,Binders,0.7,-1237.8462,6,1614.582
Office Supplies,Memphis,United States,Other,2024-08-13,US-2024-128363,Colored Envelopes,South,Consumer,2024-08-18,Standard Class,Tennessee,Envelopes,0.2,4.797,5,14.76
Office Supplies,Memphis,United States,Other,2024-08-13,US-2024-128363,Staples,South,Consumer,2024-08-18,Standard Class,Tennessee,Fasteners,0.2,9.12,5,24.32
Office Supplies,Philadelphia,United States,Avery,2024-08-13,US-2024-167542,Avery 486,East,Corporate,2024-08-20,Standard Class,Pennsylvania,Labels,0.2,5.9211,3,17.544
Office Supplies,San Francisco,United States,Sterilite,2024-08-13,US-2024-103828,Sterilite Officeware Hinged File Box,West,Consumer,2024-08-13,Same Day,California,Storage,0,8.4888,3,31.44
Office Supplies,San Francisco,United States,Staple remover,2024-08-13,US-2024-103828,Staple remover,West,Consumer,2024-08-13,Same Day,California,Supplies,0,9.2568,4,31.92
Technology,Memphis,United States,Maxell,2024-08-13,US-2024-128363,Maxell 4.7GB DVD-R 5/Pack,South,Consumer,2024-08-18,Standard Class,Tennessee,Accessories,0.2,0.4752,2,1.584
Furniture,Los Angeles,United States,Chromcraft,2024-08-14,US-2024-105921,Chromcraft Round Conference Tables,West,Consumer,2024-08-21,Standard Class,California,Tables,0.2,5.2287,3,418.296
Office Supplies,San Francisco,United States,Newell,2024-08-14,US-2024-169264,Newell 318,West,Consumer,2024-08-16,Second Class,California,Art,0,4.3368,6,16.68
Office Supplies,San Francisco,United States,Avery,2024-08-14,US-2024-169264,Avery File Folder Labels,West,Consumer,2024-08-16,Second Class,California,Labels,0,2.8224,2,5.76
Office Supplies,Plainfield,United States,Fellowes,2024-08-15,US-2024-138548,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",East,Consumer,2024-08-21,Standard Class,New Jersey,Appliances,0,25.4384,2,97.84
Office Supplies,Roseville,United States,Avery,2024-08-15,US-2024-144883,Avery 495,Central,Corporate,2024-08-19,Standard Class,Minnesota,Labels,0,23.184,8,50.4
Office Supplies,Philadelphia,United States,Tennsco,2024-08-15,US-2024-117723,Tennsco Single-Tier Lockers,East,Corporate,2024-08-18,Second Class,Pennsylvania,Storage,0.2,-337.806,6,1801.632
Office Supplies,Columbia,United States,Other,2024-08-16,US-2024-122987,Recycled Easel Ring Binders,South,Consumer,2024-08-16,Same Day,Tennessee,Binders,0.7,-11.19,3,13.428
Office Supplies,Columbia,United States,Acco,2024-08-16,US-2024-122987,Acco Perma 3000 Stacking Storage Drawers,South,Consumer,2024-08-16,Same Day,Tennessee,Storage,0.2,-0.8392,4,67.136
Furniture,Houston,United States,SAFCO,2024-08-17,US-2024-133102,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Central,Home Office,2024-08-24,Standard Class,Texas,Chairs,0.3,-2.1312,4,74.592
Furniture,Watertown,United States,Global,2024-08-17,US-2024-111423,Global Commerce Series Low-Back Swivel/Tilt Chairs,East,Corporate,2024-08-19,First Class,New York,Chairs,0.1,97.6524,2,462.564
Furniture,Houston,United States,Other,2024-08-17,US-2024-133102,36X48 HARDFLOOR CHAIRMAT,Central,Home Office,2024-08-24,Standard Class,Texas,Furnishings,0.6,-22.2388,2,16.784
Office Supplies,Houston,United States,Belkin,2024-08-17,US-2024-133102,Belkin Premiere Surge Master II 8-outlet surge protector,Central,Home Office,2024-08-24,Standard Class,Texas,Appliances,0.8,-99.1032,4,38.864
Office Supplies,Houston,United States,Avery,2024-08-17,US-2024-133102,Avery Fluorescent Highlighter Four-Color Set,Central,Home Office,2024-08-24,Standard Class,Texas,Art,0.2,1.002,3,8.016
Office Supplies,Brentwood,United States,Wilson Jones,2024-08-17,US-2024-166093,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",West,Corporate,2024-08-24,Standard Class,California,Binders,0.2,4.872,3,13.92
Office Supplies,Louisville,United States,GBC,2024-08-17,US-2024-151211,GBC Prestige Therm-A-Bind Covers,South,Home Office,2024-08-23,Standard Class,Kentucky,Binders,0,48.3771,3,102.93
Office Supplies,Watertown,United States,GBC,2024-08-17,US-2024-111423,GBC DocuBind TL200 Manual Binding Machine,East,Corporate,2024-08-19,First Class,New York,Binders,0.2,302.373,5,895.92
Office Supplies,Brentwood,United States,GBC,2024-08-17,US-2024-166093,GBC Recycled Grain Textured Covers,West,Corporate,2024-08-24,Standard Class,California,Binders,0.2,77.3696,8,221.056
Office Supplies,Brentwood,United States,Staple envelope,2024-08-17,US-2024-166093,Staple envelope,West,Corporate,2024-08-24,Standard Class,California,Envelopes,0,11.68,2,23.36
Office Supplies,Brentwood,United States,Xerox,2024-08-17,US-2024-166093,Xerox 1962,West,Corporate,2024-08-24,Standard Class,California,Paper,0,3.852,2,8.56
Office Supplies,Brentwood,United States,Standard,2024-08-17,US-2024-166093,Standard Rollaway File with Lock,West,Corporate,2024-08-24,Standard Class,California,Storage,0,140.5482,3,540.57
Office Supplies,Houston,United States,Acco,2024-08-17,US-2024-133102,Acco Side-Punched Conventional Columnar Pads,Central,Home Office,2024-08-24,Standard Class,Texas,Supplies,0.2,-1.041,2,5.552
Technology,Louisville,United States,Logitech,2024-08-17,US-2024-151211,Logitech Desktop MK120 Mouse and keyboard Combo,South,Home Office,2024-08-23,Standard Class,Kentucky,Accessories,0,9.816,6,98.16
Technology,Brentwood,United States,OtterBox,2024-08-17,US-2024-166093,OtterBox Defender Series Case - Samsung Galaxy S4,West,Corporate,2024-08-24,Standard Class,California,Phones,0.2,8.997,3,71.976
Furniture,New York City,United States,DAX,2024-08-18,US-2024-117947,"DAX Value U-Channel Document Frames, Easel Back",East,Corporate,2024-08-23,Second Class,New York,Furnishings,0,3.0814,2,9.94
Furniture,New York City,United States,Seth Thomas,2024-08-18,US-2024-117947,"Seth Thomas 14"" Putty-Colored Wall Clock",East,Corporate,2024-08-23,Second Class,New York,Furnishings,0,27.2862,3,88.02
Furniture,Seattle,United States,Other,2024-08-18,US-2024-119809,"Contract Clock, 14"", Brown",West,Corporate,2024-08-25,Standard Class,Washington,Furnishings,0,22.4196,3,65.94
Furniture,New York City,United States,DAX,2024-08-18,US-2024-117947,"DAX Metal Frame, Desktop, Stepped-Edge",East,Corporate,2024-08-23,Second Class,New York,Furnishings,0,15.7872,2,40.48
Office Supplies,Columbus,United States,Newell,2024-08-18,US-2024-163069,Newell 325,East,Consumer,2024-08-21,Second Class,Ohio,Art,0.2,1.239,3,9.912
Office Supplies,Dallas,United States,Acco,2024-08-18,US-2024-112809,Acco D-Ring Binder w/DublLock,Central,Consumer,2024-08-22,Standard Class,Texas,Binders,0.8,-33.139,5,21.38
Office Supplies,Dallas,United States,Ibico,2024-08-18,US-2024-112809,Ibico Plastic and Wire Spiral Binding Combs,Central,Consumer,2024-08-22,Standard Class,Texas,Binders,0.8,-11.4648,4,6.744
Office Supplies,New York City,United States,Other,2024-08-18,US-2024-117947,Recycled Easel Ring Binders,East,Corporate,2024-08-23,Second Class,New York,Binders,0.2,33.57,9,107.424
Office Supplies,Lakewood,United States,GBC,2024-08-18,US-2024-122028,GBC Personal VeloBind Strips,East,Consumer,2024-08-25,Standard Class,Ohio,Binders,0.7,-7.9068,3,10.782
Office Supplies,Seattle,United States,Fellowes,2024-08-18,US-2024-151358,Fellowes Super Stor/Drawer Files,West,Home Office,2024-08-22,Standard Class,Washington,Storage,0,61.389,2,323.1
Office Supplies,Dallas,United States,SAFCO,2024-08-18,US-2024-112809,Safco Steel Mobile File Cart,Central,Consumer,2024-08-22,Standard Class,Texas,Storage,0.2,12.504,3,200.064
Office Supplies,Seattle,United States,Other,2024-08-18,US-2024-119809,Letter Size Cart,West,Corporate,2024-08-25,Standard Class,Washington,Storage,0,290.0058,7,1000.02
Technology,Seattle,United States,Plantronics,2024-08-18,US-2024-121027,Plantronics Savi W720 Multi-Device Wireless Headset System,West,Corporate,2024-08-22,Standard Class,Washington,Accessories,0,371.316,2,843.9
Technology,Seattle,United States,Imation,2024-08-18,US-2024-121027,Imation Bio 8GB USB Flash Drive Imation Corp,West,Corporate,2024-08-22,Standard Class,Washington,Accessories,0,224.424,9,1496.16
Technology,New Bedford,United States,Verbatim,2024-08-18,US-2024-162936,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",East,Consumer,2024-08-22,Standard Class,Massachusetts,Accessories,0,7.6494,2,23.18
Technology,New York City,United States,Grandstream,2024-08-18,US-2024-117947,Grandstream GXP1160 VoIP phone,East,Corporate,2024-08-23,Second Class,New York,Phones,0,10.9939,1,37.91
Office Supplies,Salt Lake City,United States,Wilson Jones,2024-08-19,US-2024-100398,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",West,Consumer,2024-08-23,Standard Class,Utah,Binders,0.2,37.236,3,102.72
Office Supplies,Chicago,United States,Other,2024-08-19,US-2024-101728,Binder Posts,Central,Consumer,2024-08-23,Standard Class,Illinois,Binders,0.8,-3.9032,2,2.296
Office Supplies,Lawrence,United States,Fellowes,2024-08-19,US-2024-132339,Fellowes PB300 Plastic Comb Binding Machine,East,Corporate,2024-08-23,Standard Class,Massachusetts,Binders,0,182.3553,1,387.99
Office Supplies,Lawrence,United States,Xerox,2024-08-19,US-2024-115777,Xerox 200,East,Consumer,2024-08-24,Standard Class,Massachusetts,Paper,0,9.3312,3,19.44
Office Supplies,Montreal,Canada,Fellowes,2024-08-19,CA-2024-132339,Fellowes PB300 Plastic Comb Binding Machine,East,Corporate,2024-08-23,Standard Class,Quebec,Binders,0,9.3312,3,19.44
Office Supplies,Montreal,Canada,Xerox,2024-08-19,CA-2024-115777,Xerox 200,East,Consumer,2024-08-24,Standard Class,Quebec,Paper,0,182.3553,1,387.99
Office Supplies,Fresno,United States,GBC,2024-08-20,US-2024-111241,GBC Recycled Regency Composition Covers,West,Consumer,2024-08-22,Second Class,California,Binders,0.2,77.714,5,239.12
Office Supplies,Los Angeles,United States,Xerox,2024-08-20,US-2024-105326,Xerox 203,West,Consumer,2024-08-27,Standard Class,California,Paper,0,12.4416,4,25.92
Office Supplies,Franklin,United States,Other,2024-08-20,US-2024-137344,"Neat Ideas Personal Hanging Folder Files, Black",East,Corporate,2024-08-20,Same Day,Massachusetts,Storage,0,10.4754,3,40.29
Office Supplies,San Francisco,United States,Other,2024-08-20,US-2024-119011,"Companion Letter/Legal File, Black",West,Corporate,2024-08-25,Standard Class,California,Storage,0,63.4368,6,226.56
Office Supplies,San Francisco,United States,Acme,2024-08-20,US-2024-119011,Acme Kleencut Forged Steel Scissors,West,Corporate,2024-08-25,Standard Class,California,Supplies,0,5.166,3,17.22
Technology,San Francisco,United States,Plantronics,2024-08-20,US-2024-119011,Plantronics Encore H101 Dual Earpieces Headset,West,Corporate,2024-08-25,Standard Class,California,Phones,0.2,10.788,3,107.88
Technology,Charlotte,United States,Plantronics,2024-08-20,US-2024-114356,Plantronics Encore H101 Dual Earpieces Headset,South,Home Office,2024-08-26,Standard Class,North Carolina,Phones,0.2,3.596,1,35.96
Furniture,Jackson,United States,Hon,2024-08-21,US-2024-155705,Hon Multipurpose Stacking Arm Chairs,South,Consumer,2024-08-23,Second Class,Mississippi,Chairs,0,225.264,4,866.4
